"Gender";"Country";"Age";"EmploymentStatus";"CurrentJobTitle";"LanguageRecommendation";"FormalEducation";"Major";"CompensationAmount";"CompensationCurrency";"TimeGatheringData";"TimeModelBuilding";"TimeProduction";"TimeVisualizing";"TimeFindingInsights";"TimeOtherSelect";"ExchangeRate"
"Male";"Japan";26;"Employed full-time";"Data Analyst";"Python";"Master's degree";"Computer Science";50000;"";40;30;10;10;10;0;NA
"Male";"India";45;"Employed full-time";"Data Scientist";"R";"Doctoral degree";"Physics";1800000;"INR";100;100;80;100;100;0;0,01562
"Male";"Philippines";49;"Employed full-time";"Computer Scientist";"Matlab";"Doctoral degree";"Engineering (non-computer focused)";25000;"USD";60;10;5;15;5;5;1
"Male";"India";25;"Employed full-time";"DBA/Database Engineer";"Python";"Bachelor's degree";"Information technology, networking, or system administration";4e+05;"INR";60;20;10;10;0;0;0,01562
"Female";"India";23;"Employed full-time";"Data Analyst";"R";"Bachelor's degree";"Computer Science";350000;"INR";70;15;5;5;5;0;0,01562
"Male";"India";50;"Independent contractor, freelancer, or self-employed";"Statistician";"R";"Master's degree";"Mathematics or statistics";1800000;"INR";50;15;15;10;10;0;0,01562
"Male";"United States";30;"Employed full-time";"Data Analyst";"Python";"Bachelor's degree";"Computer Science";67000;"USD";70;10;5;5;10;0;1
"Male";"Japan";41;"Employed full-time";"Scientist/Researcher";"Python";"Doctoral degree";"Physics";7500000;"JPY";5;10;0;5;10;70;0,009108
"Male";"India";28;"Employed full-time";"Researcher";"";"Master's degree";"Computer Science";50000;"INR";30;30;10;30;0;0;0,01562
"Female";"Netherlands";35;"Employed full-time";"Data Analyst";"Python";"Master's degree";"Engineering (non-computer focused)";45000;"";60;15;10;10;5;0;NA
"Male";"Pakistan";49;"Employed full-time";"Data Scientist";"Python";"Master's degree";"Computer Science";4200000;"PKR";25;25;5;25;20;0;0,009476
"Female";"India";32;"Employed full-time";"Machine Learning Engineer";"Python";"Master's degree";"Mathematics or statistics";55000;"INR";40;20;20;20;0;0;0,01562
"Male";"India";35;"Employed full-time";"Business Analyst";"R";"Master's degree";"Engineering (non-computer focused)";2100000;"";50;20;10;5;15;0;NA
"Male";"United States";40;"Employed full-time";"Data Scientist";"R";"Doctoral degree";"Physics";3e+05;"";30;5;30;5;30;0;NA
"Male";"Germany";56;"Employed full-time";"Machine Learning Engineer";"Python";"Master's degree";"Mathematics or statistics";170000;"EUR";40;30;10;10;10;0;1,195826
"Female";"India";36;"Employed full-time";"Researcher";"R";"Master's degree";"Computer Science";50000;"RSD";20;30;20;20;10;0;0,01002
"Female";"India";37;"Employed full-time";"Researcher";"Python";"Doctoral degree";"Mathematics or statistics";450000;"INR";30;30;20;10;10;0;0,01562
"Male";"United States";24;"Employed full-time";"DBA/Database Engineer";"Python";"Bachelor's degree";"Mathematics or statistics";80000;"USD";10;30;40;10;10;0;1
"Male";"India";42;"Employed full-time";"DBA/Database Engineer";"Scala";"Professional degree";"";1700000;"INR";23;17;30;10;15;5;0,01562
"Female";"United States";33;"Employed full-time";"Data Analyst";"SQL";"Master's degree";"Fine arts or performing arts";65000;"";60;15;5;10;10;0;NA
"Male";"India";40;"Employed full-time";"Data Analyst";"R";"Master's degree";"";9e+05;"INR";10;10;0;70;10;0;0,01562
"Male";"India";35;"Employed full-time";"Programmer";"";"Bachelor's degree";"Information technology, networking, or system administration";1200;"USD";40;30;10;15;5;0;1
"Male";"Canada";28;"Employed full-time";"Computer Scientist";"Python";"Doctoral degree";"Computer Science";12000;"CAD";40;20;10;10;20;0;0,823688
"Male";"Russia";30;"Employed full-time";"Predictive Modeler";"Python";"Master's degree";"Information technology, networking, or system administration";30000;"USD";20;70;5;5;0;0;1
"Male";"India";23;"Employed full-time";"Data Scientist";"R";"Bachelor's degree";"Mathematics or statistics";2e+05;"INR";10;20;10;30;30;0;0,01562
"Male";"South Africa";34;"Employed full-time";"Data Scientist";"Python";"Master's degree";"Biology";360000;"ZAR";30;30;15;15;10;0;0,077002
"Male";"Other";34;"Employed full-time";"Business Analyst";"R";"Master's degree";"";40000;"OMR";50;15;5;15;15;0;2,597362
"Male";"Spain";46;"Employed full-time";"Business Analyst";"Python";"Master's degree";"";35000;"EUR";40;0;15;40;5;0;1,195826
"Male";"United States";37;"Employed full-time";"Data Scientist";"Python";"Doctoral degree";"Mathematics or statistics";140000;"USD";85;0;0;10;5;0;1
"Female";"Pakistan";42;"Employed full-time";"Machine Learning Engineer";"R";"Master's degree";"Computer Science";103500;"PKR";30;5;40;5;15;5;0,009476
"Male";"Netherlands";29;"Employed full-time";"Data Scientist";"R";"Master's degree";"Mathematics or statistics";36000;"EUR";10;40;40;10;0;0;1,195826
"Male";"Germany";24;"Employed full-time";"Other";"R";"Bachelor's degree";"";40000;"";20;5;5;10;60;0;NA
"Male";"France";36;"Employed full-time";"Computer Scientist";"Python";"Doctoral degree";"Other";30000;"EUR";0;80;0;20;0;0;1,195826
"Male";"Other";32;"Employed full-time";"Data Analyst";"Python";"Master's degree";"Computer Science";676000;"THB";20;30;10;10;30;0;0,030192
"Male";"India";33;"Employed full-time";"Statistician";"Python";"Bachelor's degree";"Engineering (non-computer focused)";3500000;"INR";40;30;10;5;15;0;0,01562
"Male";"People 's Republic of China";26;"Employed full-time";"Machine Learning Engineer";"Python";"Bachelor's degree";"Computer Science";4e+05;"CNY";30;50;10;0;10;0;0,153
"Male";"United Kingdom";37;"Employed full-time";"Data Analyst";"Python";"Master's degree";"Mathematics or statistics";2e+06;"USD";25;15;10;25;25;0;1
"Male";"Australia";40;"Employed full-time";"Business Analyst";"SQL";"Master's degree";"Other";150000;"AUD";35;5;5;20;35;0;0,80231
"Male";"Germany";50;"Employed full-time";"Data Scientist";"R";"Doctoral degree";"Computer Science";1e+05;"EUR";50;20;10;15;5;0;1,195826
"Male";"Belarus";31;"Employed full-time";"Other";"R";"Bachelor's degree";"Information technology, networking, or system administration";40000;"USD";20;5;5;20;20;30;1
"Male";"Norway";46;"Employed full-time";"Data Scientist";"Python";"Master's degree";"Other";9e+05;"NOK";70;10;5;5;10;0;0,127502
"Male";"France";27;"Employed full-time";"Scientist/Researcher";"Python";"Master's degree";"Mathematics or statistics";30000;"EUR";20;20;0;20;0;40;1,195826
"Male";"Australia";39;"Employed part-time";"Data Scientist";"R";"Master's degree";"Computer Science";1e+05;"AUD";50;10;0;10;30;0;0,80231
"Male";"Finland";53;"Employed full-time";"Other";"R";"Master's degree";"Physics";60000;"EUR";50;10;10;20;10;0;1,195826
"Male";"Indonesia";34;"Employed full-time";"Data Scientist";"";"Master's degree";"Computer Science";1,92e+08;"IDR";90;5;0;5;0;0;7,6e-05
"Male";"Australia";25;"Employed full-time";"Data Analyst";"Python";"Bachelor's degree";"A social science";120000;"AUD";20;15;5;15;45;0;0,80231
"Female";"";33;"Employed full-time";"Other";"R";"Master's degree";"Psychology";116000;"ILS";35;0;0;25;40;0;0,282974
"Male";"Germany";27;"Employed full-time";"Software Developer/Software Engineer";"Python";"Master's degree";"Engineering (non-computer focused)";65000;"EUR";0;30;30;30;10;0;1,195826
"Male";"Poland";35;"Employed full-time";"Data Scientist";"Python";"Master's degree";"Mathematics or statistics";180000;"PLN";50;10;5;20;15;0;0,281104
"Male";"United States";50;"Employed full-time";"Data Scientist";"Python";"Master's degree";"Mathematics or statistics";235000;"USD";48;12;8;12;20;0;1
"Male";"Norway";34;"Employed full-time";"Data Analyst";"Python";"Bachelor's degree";"Management information systems";540000;"NOK";20;0;0;50;30;0;0,127502
"Female";"United Kingdom";34;"Employed full-time";"Other";"Python";"Master's degree";"Other";58000;"";20;30;10;10;30;0;NA
"Male";"Kenya";26;"Independent contractor, freelancer, or self-employed";"Engineer";"C/C++/C#";"Bachelor's degree";"Engineering (non-computer focused)";30000;"KES";50;20;10;10;10;0;0,009726
"Female";"India";27;"Employed full-time";"Other";"Python";"Master's degree";"Physics";0;"INR";30;20;10;10;0;30;0,01562
"Male";"Germany";33;"Employed full-time";"Data Scientist";"C/C++/C#";"Bachelor's degree";"Mathematics or statistics";110000;"USD";60;20;5;10;5;0;1
"Male";"Japan";40;"Employed full-time";"Data Analyst";"Scala";"Bachelor's degree";"Computer Science";75000;"USD";30;30;30;5;5;0;1
"Male";"Other";50;"Employed full-time";"Scientist/Researcher";"SAS";"Doctoral degree";"Information technology, networking, or system administration";20000;"EUR";30;50;0;20;0;0;1,195826
"Male";"India";41;"Employed full-time";"Researcher";"Python";"Master's degree";"Computer Science";3e+06;"INR";60;10;1;20;9;0;0,01562
"Male";"United Kingdom";30;"Employed full-time";"Software Developer/Software Engineer";"Python";"Master's degree";"Other";75000;"GBP";0;0;0;0;0;100;1,324188
"Male";"India";26;"Employed full-time";"Machine Learning Engineer";"Python";"Master's degree";"Electrical Engineering";450000;"INR";30;50;5;10;5;0;0,01562
"Male";"Other";26;"Employed full-time";"Software Developer/Software Engineer";"R";"Bachelor's degree";"Mathematics or statistics";60000;"";45;15;0;15;10;15;NA
"Male";"Germany";51;"Employed full-time";"Scientist/Researcher";"Python";"Doctoral degree";"Management information systems";60000;"EUR";20;40;10;20;10;0;1,195826
"Male";"South Africa";36;"Employed full-time";"Statistician";"R";"Master's degree";"Mathematics or statistics";4e+05;"ZAR";20;60;20;0;0;0;0,077002
"Male";"Romania";32;"Employed full-time";"Machine Learning Engineer";"C/C++/C#";"Doctoral degree";"Computer Science";48000;"";20;70;10;0;0;0;NA
"Male";"Germany";26;"Employed part-time";"Machine Learning Engineer";"R";"Master's degree";"Computer Science";18800;"EUR";50;25;10;15;0;0;1,195826
"A different identity";"United Kingdom";40;"Employed full-time";"Scientist/Researcher";"Python";"Doctoral degree";"Physics";46000;"GBP";40;5;5;30;20;0;1,324188
"Male";"Other";28;"Independent contractor, freelancer, or self-employed";"Statistician";"Stata";"Master's degree";"Mathematics or statistics";6e+06;"XOF";30;15;30;15;10;0;0,001823
"Female";"Sweden";31;"Employed full-time";"Data Scientist";"Python";"Doctoral degree";"Computer Science";7e+05;"SEK";30;30;30;5;5;0;0,125204
"Male";"Germany";31;"Employed full-time";"Software Developer/Software Engineer";"Python";"Professional degree";"";90000;"";80;0;5;15;0;0;NA
"Male";"United States";32;"Employed full-time";"Data Analyst";"Python";"Master's degree";"A humanities discipline";90000;"";65;0;0;20;15;0;NA
"Male";"India";26;"Employed full-time";"Data Scientist";"R";"Bachelor's degree";"Engineering (non-computer focused)";6e+05;"INR";60;30;0;10;0;0;0,01562
"Male";"Czech Republic";25;"Employed full-time";"Machine Learning Engineer";"Python";"Master's degree";"Computer Science";720000;"CZK";20;40;5;20;10;5;0,04582
"Male";"India";22;"Employed full-time";"Scientist/Researcher";"Python";"Bachelor's degree";"Computer Science";650000;"INR";40;20;20;10;10;0;0,01562
"Male";"Canada";48;"Employed full-time";"Scientist/Researcher";"Python";"Doctoral degree";"Physics";130000;"CAD";25;25;25;5;20;0;0,823688
"Male";"India";26;"Employed full-time";"Business Analyst";"R";"Bachelor's degree";"Other";890000;"INR";60;0;0;20;20;0;0,01562
"Male";"Russia";34;"Employed full-time";"Data Scientist";"Python";"Master's degree";"Engineering (non-computer focused)";360000;"RUB";75;10;2;8;5;0;0,017402
"Male";"South Africa";54;"Employed full-time";"Software Developer/Software Engineer";"Python";"Bachelor's degree";"";720000;"RSD";40;0;10;40;10;0;0,01002
"Male";"United Kingdom";38;"Employed full-time";"Business Analyst";"R";"Master's degree";"Physics";90000;"GBP";20;20;10;10;40;0;1,324188
"Male";"Poland";31;"Independent contractor, freelancer, or self-employed";"Data Scientist";"Python";"Master's degree";"Psychology";120000;"PLN";35;15;20;15;15;0;0,281104
"Male";"Spain";46;"Employed full-time";"Researcher";"Java";"Master's degree";"Information technology, networking, or system administration";31000;"EUR";30;50;5;5;10;0;1,195826
"Male";"India";44;"Employed full-time";"Engineer";"Haskell";"Master's degree";"Mathematics or statistics";4800000;"INR";10;30;0;10;50;0;0,01562
"Male";"India";39;"Independent contractor, freelancer, or self-employed";"DBA/Database Engineer";"R";"Bachelor's degree";"Physics";1200000;"";50;0;25;0;25;0;NA
"Male";"Ukraine";25;"Employed full-time";"Software Developer/Software Engineer";"Python";"Master's degree";"Information technology, networking, or system administration";3500;"USD";99;0;0;0;1;0;1
"Male";"People 's Republic of China";22;"Employed part-time";"Scientist/Researcher";"";"Bachelor's degree";"Computer Science";900;"USD";10;40;20;30;0;0;1
"Female";"Other";31;"Employed full-time";"Data Scientist";"R";"Doctoral degree";"Computer Science";69000;"EUR";70;20;5;4;1;0;1,195826
"Male";"Switzerland";58;"Independent contractor, freelancer, or self-employed";"Business Analyst";"Scala";"Doctoral degree";"Mathematics or statistics";75000;"CHF";70;15;0;10;5;0;1,043382
"Male";"United States";36;"Employed full-time";"Researcher";"R";"Master's degree";"A social science";132000;"USD";40;15;15;15;15;0;1
"Male";"Nigeria";40;"Employed full-time";"Statistician";"Python";"Master's degree";"Mathematics or statistics";9e+05;"NGN";0;0;0;0;0;0;0,002788
"Male";"Sweden";50;"Employed full-time";"Data Analyst";"Python";"Bachelor's degree";"Electrical Engineering";650000;"SEK";50;20;10;10;10;0;0,125204
"Male";"Hungary";31;"Employed full-time";"Researcher";"Python";"Doctoral degree";"Computer Science";6e+06;"HUF";20;50;10;10;10;0;0,003896
"Male";"United States";33;"Employed full-time";"Data Scientist";"Python";"Master's degree";"";80000;"USD";30;20;30;10;10;0;1
"Male";"Germany";41;"Employed full-time";"Other";"Python";"Bachelor's degree";"Other";68000;"EUR";90;5;5;0;0;0;1,195826
"Male";"Portugal";37;"Employed part-time";"Scientist/Researcher";"C/C++/C#";"Doctoral degree";"Physics";12000;"EUR";10;40;15;15;20;0;1,195826
"Male";"Brazil";47;"Independent contractor, freelancer, or self-employed";"Data Scientist";"Python";"Some college/university study without earning a bachelor's degree";"Mathematics or statistics";4e+05;"BRL";30;30;10;10;20;0;0,32135
"Male";"Other";26;"Employed full-time";"Software Developer/Software Engineer";"Java";"Doctoral degree";"A health science";4,8e+07;"UGX";30;30;10;20;10;0;0,000278
"Male";"United Kingdom";41;"Employed full-time";"Programmer";"Python";"Bachelor's degree";"Computer Science";105000;"GBP";50;20;10;20;0;0;1,324188
"Male";"India";45;"Independent contractor, freelancer, or self-employed";"Programmer";"SQL";"Some college/university study without earning a bachelor's degree";"Computer Science";250000;"INR";85;10;4;1;0;0;0,01562
"Male";"Brazil";52;"Employed full-time";"Scientist/Researcher";"Python";"Doctoral degree";"Mathematics or statistics";150;"BRL";25;40;10;20;5;0;0,32135
"Male";"France";49;"Employed full-time";"Data Analyst";"R";"Doctoral degree";"Biology";55000;"EUR";60;10;10;10;10;0;1,195826
"Male";"France";32;"Employed full-time";"Data Scientist";"Python";"Master's degree";"Mathematics or statistics";110000;"EUR";5;30;30;35;0;0;1,195826
"Male";"Brazil";38;"Employed full-time";"Data Scientist";"Python";"Doctoral degree";"A health science";180000;"USD";70;5;0;5;20;0;1
"Male";"Greece";35;"Employed full-time";"Statistician";"R";"Master's degree";"Mathematics or statistics";30000;"EUR";10;30;10;10;40;0;1,195826
"Male";"United States";67;"Employed full-time";"Other";"C/C++/C#";"Master's degree";"Electrical Engineering";68000;"USD";50;10;10;10;20;0;1
"Male";"Denmark";30;"Employed full-time";"Data Scientist";"Python";"Master's degree";"Computer Science";5e+05;"DKK";10;30;50;5;5;0;0,16073
"Male";"Switzerland";25;"Employed part-time";"Data Scientist";"R";"Some college/university study without earning a bachelor's degree";"Computer Science";8400;"CHF";40;0;0;30;30;0;1,043382
"Male";"Pakistan";32;"Employed full-time";"Statistician";"R";"Master's degree";"Mathematics or statistics";6e+05;"PKR";20;20;10;10;40;0;0,009476
"Male";"Other";51;"Employed full-time";"Business Analyst";"Python";"Master's degree";"";250000;"";60;10;20;5;5;0;NA
"Male";"United States";46;"Employed full-time";"Operations Research Practitioner";"R";"Professional degree";"";120000;"USD";60;20;0;10;10;0;1
"Male";"Other";31;"Employed part-time";"Researcher";"Python";"Master's degree";"Computer Science";750000;"IQD";30;25;15;20;10;0;0,00085
"Male";"Chile";41;"Independent contractor, freelancer, or self-employed";"Software Developer/Software Engineer";"R";"Professional degree";"";80000;"USD";20;20;40;10;10;0;1
"Male";"United States";51;"Employed full-time";"Data Scientist";"Scala";"Bachelor's degree";"";140000;"USD";75;5;13;2;5;0;1
